,date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,price_increase
27996,0.424494,2,0.617021,0.05524199999999999,0.154418,0.003467,0.422915,0.414912,0
16532,0.86797,6,0.361702,0.046294999999999996,0.468908,0.002811,0.30398800000000004,0.808333,1
16695,0.871776,2,0.06383,0.026269999999999998,0.19101500000000002,0.001255,0.336613,0.726316,0
3461,0.912172,1,0.23404299999999997,0.09715399999999999,0.373252,0.006666,0.38865900000000003,0.359649,1
9354,0.88912,2,0.085106,0.028432,0.32311799999999996,0.0018899999999999998,0.397721,0.588158,0
18699,0.46011199999999997,6,0.085106,0.029873,0.32267199999999996,0.0019879999999999997,0.373123,0.554825,0
23982,0.018008,5,0.87234,0.06965299999999999,0.389914,0.003467,0.422915,0.414912,0
17531,0.433609,4,0.9361700000000001,0.076948,0.425766,0.003467,0.422915,0.414912,1
17137,0.008893,0,0.085106,0.041492,0.255727,0.003467,0.422915,0.414912,0
34656,0.030751,0,0.255319,0.098475,0.378161,0.003467,0.422915,0.414912,1
38014,0.902526,6,0.765957,0.077459,0.619458,0.005233,0.509839,0.379386,1
12486,0.018494999999999998,2,0.574468,0.047166,0.455817,0.003467,0.422915,0.414912,0
13595,0.8811559999999999,3,0.595745,0.028942000000000002,0.49925600000000003,0.001961,0.535215,0.525439,0
37424,0.014336000000000002,5,0.06383,0.040591,0.42903900000000006,0.003467,0.422915,0.414912,0
30119,0.022078999999999998,6,0.46808500000000003,0.068302,0.29931599999999997,0.003467,0.422915,0.414912,1
14582,0.88912,2,0.702128,0.03951,0.634484,0.002752,0.610306,0.310965,1
1143,0.43413999999999997,2,0.340426,0.10507999999999999,0.566052,0.003467,0.422915,0.414912,1
36433,0.8722620000000001,6,0.787234,0.028312,0.351681,0.00081,0.266442,0.8350879999999999,0
37366,0.439007,1,0.29787199999999997,0.053321,0.39824499999999996,0.003467,0.422915,0.414912,0
37237,0.88912,2,0.382979,0.029032,0.580184,0.002013,0.6242880000000001,0.24166700000000002,1
19729,0.460201,1,0.87234,0.040681,0.524546,0.0028190000000000003,0.479803,0.324561,1
37448,0.013893,2,0.978723,0.085325,0.590449,0.003467,0.422915,0.414912,1
21577,0.46564300000000003,5,0.659574,0.081032,0.595061,0.005517,0.494562,0.47807,1
34497,0.424671,6,0.12766,0.05524199999999999,0.043291,0.003467,0.422915,0.414912,0
31632,0.902748,4,0.21276599999999998,0.03888,0.208866,0.002522,0.28922800000000004,0.732895,0
27226,0.8813770000000001,1,0.9148940000000001,0.028071,0.3856,0.001913,0.428534,0.451316,0
7806,0.456484,0,0.723404,0.032845,0.47664399999999996,0.002198,0.373123,0.536404,1
7131,0.867661,6,0.829787,0.046175,0.404641,0.0030559999999999997,0.489125,0.48113999999999996,1
12843,0.459891,1,0.255319,0.030893,0.338738,0.0018260000000000001,0.307613,0.746053,1
37061,0.43462700000000004,6,0.510638,0.045785,0.272984,0.003467,0.422915,0.414912,0
24437,0.46051099999999995,1,0.808511,0.027591,0.529753,0.001861,0.5766439999999999,0.480702,1
5834,0.014113999999999998,0,0.382979,0.080491,0.608004,0.003467,0.422915,0.414912,1
21623,0.880359,6,0.787234,0.042392,0.45849399999999996,0.002821,0.379078,0.46886000000000005,0
7229,0.465555,3,0.10638299999999999,0.025399,0.141029,0.001693,0.200673,0.578509,0
4506,0.8673069999999999,5,0.31914899999999996,0.034825999999999996,0.443172,0.002362,0.42206099999999996,0.531579,1
30609,0.438388,1,0.48936199999999996,0.061727,0.513984,0.003467,0.422915,0.414912,0
7773,0.430069,3,0.6382979999999999,0.07058400000000001,0.5203810000000001,0.003467,0.422915,0.414912,0
11757,0.995575,0,0.617021,0.053980999999999994,0.254835,0.002937,0.22423600000000002,0.787719,0
35120,0.460688,5,0.978723,0.107392,0.508777,0.0073739999999999995,0.460383,0.182895,0
19778,0.008805,5,0.340426,0.041642,0.43052700000000005,0.003467,0.422915,0.414912,0
31294,0.009026000000000001,3,0.06383,0.09021900000000001,0.45804799999999996,0.003467,0.422915,0.414912,0
29063,0.9069950000000001,2,0.978723,0.08748600000000001,0.451651,0.006055,0.5442779999999999,0.307456,1
22870,0.46524499999999996,3,1.0,0.05443099999999999,0.453139,0.0037890000000000003,0.42594499999999996,0.24693,1
26405,0.902792,5,0.744681,0.089318,0.611128,0.005856,0.568358,0.46754399999999996,1
35655,0.8766870000000001,6,0.702128,0.030503,0.48021400000000003,0.0019320000000000001,0.380114,0.640789,1
9337,0.009734,5,0.06383,0.041732,0.418179,0.003467,0.422915,0.414912,0
2003,0.46082,1,0.340426,0.054612,0.5334720000000001,0.0038159999999999995,0.45106199999999996,0.10219299999999999,1
4387,0.43334399999999995,5,0.29787199999999997,0.070073,0.303184,0.003467,0.422915,0.414912,1
26909,0.429317,0,0.510638,0.106851,0.695626,0.003467,0.422915,0.414912,1
26087,0.8896950000000001,1,0.46808500000000003,0.038459,0.637459,0.002694,0.594252,0.169737,0
6876,0.0006190000000000001,1,0.510638,0.12270299999999999,0.510265,0.003467,0.422915,0.414912,1
32805,0.022964,5,0.14893599999999999,0.046085,0.115442,0.003467,0.422915,0.414912,0
6280,0.027077999999999998,1,0.021277,0.093671,0.32535,0.003467,0.422915,0.414912,0
38271,0.48683699999999996,3,0.680851,0.071574,0.45953599999999994,0.004973,0.475919,0.29078899999999996,1
1501,0.872484,4,0.48936199999999996,0.045725,0.760488,0.00297,0.84956,0.282456,0
12347,0.438299,6,0.787234,0.053471000000000005,0.44599799999999995,0.003467,0.422915,0.414912,0
35348,0.893589,5,0.361702,0.094902,0.78801,0.0061530000000000005,0.671673,0.600877,1
16932,0.8681030000000001,2,0.6382979999999999,0.029723000000000003,0.596846,0.0019399999999999999,0.6002069999999999,0.472368,0
20025,0.433698,6,0.276596,0.041431,0.168105,0.003467,0.422915,0.414912,0
8150,0.8722620000000001,6,0.9574469999999999,0.036087,0.313448,0.001865,0.23614699999999997,0.8350879999999999,1
13578,0.429317,0,0.48936199999999996,0.10507999999999999,0.692353,0.003467,0.422915,0.414912,1
10287,0.022919,4,0.9361700000000001,0.09217,0.360309,0.003467,0.422915,0.414912,1
13687,0.8766870000000001,6,0.765957,0.029542000000000002,0.466974,0.00187,0.360176,0.652632,1
36586,0.438122,2,0.978723,0.067942,0.43751899999999994,0.003467,0.422915,0.414912,1
5053,0.45157299999999995,0,0.553191,0.043653,0.573341,0.000976,0.270326,0.78114,1
12297,0.031016000000000002,6,0.170213,0.050829,0.04582,0.003467,0.422915,0.414912,0
162,0.009203,0,0.808511,0.10333900000000001,0.8427549999999999,0.003467,0.422915,0.414912,1
2538,0.903544,1,0.765957,0.06641,0.557275,0.004481000000000001,0.476437,0.463596,1
14601,0.022654,5,0.19148900000000002,0.068242,0.098929,0.003467,0.422915,0.414912,0
23439,0.460334,4,0.510638,0.037018,0.48973500000000003,0.002584,0.553858,0.144298,0
33611,0.898367,2,0.744681,0.09057899999999999,0.735495,0.0060030000000000005,0.7257899999999999,0.46403500000000003,1
16264,0.005309,3,0.31914899999999996,0.089798,0.623326,0.003467,0.422915,0.414912,1
11248,0.42922899999999997,5,0.765957,0.08631599999999999,0.41743500000000006,0.003467,0.422915,0.414912,1
28395,0.876598,4,0.446809,0.031734,0.572746,0.0020859999999999997,0.56784,0.538596,1
12977,0.434096,1,0.276596,0.051039,0.46503999999999995,0.003467,0.422915,0.414912,0
1184,0.898367,2,0.595745,0.0529,0.51681,0.003467,0.611859,0.403947,0
21055,0.43878599999999995,3,0.0,0.064579,0.420411,0.003467,0.422915,0.414912,1
2311,0.433432,0,0.787234,0.07947,0.484677,0.003467,0.422915,0.414912,1
20904,0.00938,4,0.553191,0.041642,0.555638,0.003467,0.422915,0.414912,0
29179,0.45630699999999996,3,0.787234,0.053321,0.759447,0.003554,0.653547,0.566228,1
24555,0.474492,3,0.06383,0.030924,0.15382300000000002,0.002177,0.201709,0.38903499999999996,0
14642,0.46878500000000006,0,0.0,0.026510000000000002,0.21942899999999999,0.0017469999999999999,0.25297800000000004,0.5758770000000001,0
24487,0.027123,2,0.42553199999999997,0.07923,0.48690900000000004,0.003467,0.422915,0.414912,1
27830,0.009469,6,0.765957,0.063949,0.711693,0.003467,0.422915,0.414912,1
25715,0.46993500000000005,5,0.21276599999999998,0.055091999999999995,0.34825900000000004,0.0036950000000000004,0.28922800000000004,0.70614,0
7527,0.908013,4,0.574468,0.15623900000000002,0.449122,0.010586,0.549197,0.438596,1
22467,0.442193,3,0.06383,0.051158999999999996,0.33011,0.003467,0.422915,0.414912,0
8713,0.027034,0,0.0,0.048487,0.225528,0.003467,0.422915,0.414912,0
29648,0.43334399999999995,5,0.680851,0.070073,0.412526,0.003467,0.422915,0.414912,1
1299,0.898013,1,0.702128,0.073466,0.676287,0.004911,0.582341,0.495175,1
27522,0.442458,3,0.340426,0.059115,0.464445,0.00415,0.512688,0.500526,0
19374,0.911243,1,0.787234,0.044314,0.523207,0.00286,0.316675,0.65,0
21908,0.465555,3,0.42553199999999997,0.392758,0.525439,0.027957999999999997,0.380114,0.248246,1
25019,0.031769,2,0.10638299999999999,0.053020000000000005,0.058614,0.003467,0.422915,0.414912,0
6924,0.022919,4,0.680851,0.084814,0.465635,0.003467,0.422915,0.414912,1
18422,0.9078360000000001,0,0.9148940000000001,0.029723000000000003,0.317019,0.001978,0.23070900000000003,0.574561,0
8213,0.907615,2,0.553191,0.076408,0.48735500000000004,0.00517,0.6084930000000001,0.415351,1
9552,0.43467100000000003,0,0.361702,0.048367,0.272389,0.003467,0.422915,0.414912,1
12163,0.438255,5,0.553191,0.056833,0.35733400000000004,0.003467,0.422915,0.414912,0
36788,0.8852709999999999,5,0.31914899999999996,0.032935,0.534067,0.002285,0.5139819999999999,0.322807,0
27089,0.902748,4,0.170213,0.036868,0.175394,0.002393,0.286898,0.732895,0
25545,0.44263500000000006,0,0.617021,0.05221,0.339929,0.003091,0.17478,0.591667,0
4048,0.44785600000000003,0,0.87234,0.042242,0.598483,0.002865,0.371051,0.622368,1
19773,0.000354,2,0.6382979999999999,0.089798,0.43499,0.003467,0.422915,0.414912,0
8501,0.46922700000000006,3,0.382979,0.062147,0.5645640000000001,0.00419,0.475401,0.559211,1
11187,0.86713,1,0.10638299999999999,0.024799,0.085094,0.0016719999999999999,0.122734,0.671491,0
24204,0.013318,3,0.0,0.097574,0.541952,0.003467,0.422915,0.414912,1
141,0.018539,3,0.361702,0.054581,0.479024,0.003467,0.422915,0.414912,1
15972,0.49568599999999996,5,0.446809,0.067101,0.5062479999999999,0.004626,0.486018,0.298684,1
28605,0.473342,5,0.829787,0.027291000000000003,0.416394,0.001865,0.375971,0.3,0
29479,0.45630699999999996,3,0.085106,0.033175,0.393484,0.00214,0.437856,0.634211,0
24916,0.893854,4,0.340426,0.082953,0.6804520000000001,0.005598,0.6874680000000001,0.357456,1
4197,0.0223,4,0.170213,0.059926,0.130913,0.003467,0.422915,0.414912,1
32412,0.451396,3,0.06383,0.03891,0.43186599999999997,0.002597,0.494562,0.645614,0
5595,0.482412,2,0.48936199999999996,0.077429,0.479917,0.005376,0.506732,0.272368,1
28767,0.47316499999999995,1,0.617021,0.047106,0.626748,0.003114,0.55101,0.285088,1
8730,0.43790100000000004,4,0.085106,0.042032,0.230586,0.003467,0.422915,0.414912,0
5169,0.88912,2,0.29787199999999997,0.029392,0.490479,0.002027,0.5261520000000001,0.35307,1
16030,0.9031020000000001,5,0.042553,0.083854,0.443916,0.005561,0.478509,0.55,1
18278,0.46011199999999997,6,0.9574469999999999,0.031644,0.46057700000000007,0.002117,0.321854,0.5609649999999999,1
20037,0.9157120000000001,4,0.042553,0.071905,0.285927,0.004942,0.420766,0.338596,1
32863,0.912128,0,1.0,0.043473000000000005,0.26881900000000003,0.002912,0.35370300000000005,0.514912,1
1635,0.018274000000000002,4,0.8510639999999999,0.047076,0.46370100000000003,0.003467,0.422915,0.414912,0
22857,0.45135200000000003,2,0.893617,0.03993,0.5723,0.002381,0.492491,0.714912,0
29904,0.907084,4,0.340426,0.08796699999999999,0.49940500000000004,0.006045,0.748835,0.257895,1
35671,0.894208,5,0.808511,0.07298500000000001,0.755727,0.004998,0.685655,0.415789,1
5711,1.0,1,0.276596,0.102078,0.471288,0.006818,0.480839,0.5543859999999999,1
27918,0.031282,5,0.680851,0.054641999999999996,0.269563,0.003467,0.422915,0.414912,0
20848,0.43391899999999994,4,0.5319149999999999,0.057042999999999996,0.533323,0.003467,0.422915,0.414912,1
5177,0.8852709999999999,5,0.40425500000000003,0.029392,0.575573,0.002009,0.564992,0.29693,0
27173,0.013849,1,0.829787,0.083884,0.730437,0.003467,0.422915,0.414912,0
15245,0.429096,2,0.042553,0.05524199999999999,0.229694,0.003467,0.422915,0.414912,0
15491,0.44272399999999995,2,0.787234,0.13270099999999999,0.677031,0.008676999999999999,0.6015020000000001,0.526316,1
29396,0.871864,4,0.46808500000000003,0.034526,0.66989,0.0022559999999999998,0.696012,0.401316,1
20479,0.018185,2,0.446809,0.056263,0.514579,0.003467,0.422915,0.414912,0
28461,0.018539,3,0.9361700000000001,0.054612,0.407617,0.003467,0.422915,0.414912,0
9880,0.8769520000000001,5,0.702128,0.031644,0.49643000000000004,0.002173,0.484464,0.411404,0
9258,0.027388,1,1.0,0.086916,0.388129,0.003467,0.422915,0.414912,1
26989,0.47343,0,0.170213,0.023688,0.11320999999999999,0.00161,0.115225,0.5508770000000001,0
9480,0.42927299999999996,6,0.808511,0.10514000000000001,0.506843,0.003467,0.422915,0.414912,1
29962,0.43462700000000004,6,0.29787199999999997,0.061966999999999994,0.166022,0.003467,0.422915,0.414912,1
34244,0.86713,1,1.0,0.035937000000000004,0.34230900000000003,0.002437,0.263335,0.363158,0
9774,0.026414999999999998,0,0.5319149999999999,0.095773,0.49643000000000004,0.003467,0.422915,0.414912,1
37436,0.013937,3,0.361702,0.080491,0.7146680000000001,0.003467,0.422915,0.414912,1
10862,0.43467100000000003,0,0.9574469999999999,0.053921000000000004,0.291134,0.003467,0.422915,0.414912,1
15798,0.000398,3,0.10638299999999999,0.077999,0.261232,0.003467,0.422915,0.414912,0
1789,0.8766870000000001,6,0.06383,0.02684,0.19399,0.0014939999999999999,0.315898,0.701754,0
37930,0.9119950000000001,4,0.042553,0.073166,0.311812,0.004967,0.44406999999999996,0.426316,1
12238,0.877085,1,0.14893599999999999,0.028792,0.137459,0.001894,0.186432,0.50307,0
13152,0.47422700000000007,4,0.276596,0.024919,0.15471600000000002,0.001645,0.08933200000000001,0.8929819999999999,0
31226,0.43851999999999997,4,1.0,0.056563,0.44302299999999994,0.003467,0.422915,0.414912,0
20754,0.45236899999999997,4,0.829787,0.084664,0.7627189999999999,0.0058909999999999995,0.60435,0.367105,1
30864,0.014291,4,0.723404,0.135043,0.721214,0.003467,0.422915,0.414912,1
33649,0.014203,2,0.9361700000000001,0.040711000000000004,0.43811400000000006,0.003467,0.422915,0.414912,0
26427,0.43865299999999996,0,0.5319149999999999,0.057884000000000005,0.510414,0.003467,0.422915,0.414912,1
17140,0.9688950000000001,0,0.574468,0.030173000000000002,0.347813,0.001975,0.325479,0.603509,0
34886,0.439051,2,0.617021,0.054612,0.48869399999999996,0.003467,0.422915,0.414912,0
10754,0.45998,3,0.10638299999999999,0.032545,0.282654,0.002221,0.319782,0.493421,0
274,0.9114639999999999,6,0.12766,0.030532999999999998,0.131211,0.001971,0.232004,0.732456,0
10285,0.442503,4,0.21276599999999998,0.037348,0.17227,0.002447,0.2232,0.500526,0
31180,0.8675280000000001,3,0.446809,0.039060000000000004,0.629872,0.00257,0.7545310000000001,0.395175,1
6994,0.8892530000000001,3,0.893617,0.027111,0.44971700000000003,0.0018219999999999998,0.44484700000000005,0.546491,0
21902,0.473563,3,0.255319,0.036328,0.387385,0.002472,0.464526,0.407895,1
4784,0.46887299999999993,2,0.12766,0.025039,0.138054,0.001678,0.14811,0.49693000000000004,0
34887,0.026326,5,0.765957,0.08328300000000001,0.305713,0.003467,0.422915,0.414912,1
9471,0.456617,3,0.765957,0.040351,0.72404,0.002736,0.677369,0.468421,1
15265,0.451396,3,0.276596,0.036388,0.459685,0.002435,0.46944600000000003,0.634211,0
19192,0.456617,3,0.12766,0.030352999999999998,0.314192,0.0017530000000000002,0.358881,0.724123,0
19203,0.911331,3,0.87234,0.041672,0.377566,0.002719,0.422579,0.535088,0
38208,0.027476999999999998,3,0.9361700000000001,0.074817,0.42026199999999997,0.003467,0.422915,0.414912,1
9410,0.47409399999999996,1,0.12766,0.024919,0.141029,0.00162,0.171414,0.8815790000000001,0
30495,0.004911,1,0.255319,0.086075,0.368789,0.003467,0.422915,0.414912,0
16623,0.455821,6,0.48936199999999996,0.034706,0.490479,0.002339,0.371051,0.639912,0
33637,0.017477,0,0.14893599999999999,0.061966999999999994,0.155608,0.003467,0.422915,0.414912,0
13875,0.8945620000000001,6,0.5319149999999999,0.076678,0.511157,0.004803,0.46892799999999996,0.876754,1
34934,0.004159,5,0.829787,0.044134,0.439304,0.003467,0.422915,0.414912,0
18567,0.023052,0,0.29787199999999997,0.090128,0.43841099999999994,0.003467,0.422915,0.414912,1
25345,0.004734,4,0.361702,0.091059,0.6417729999999999,0.003467,0.422915,0.414912,0
20732,0.446662,1,1.0,0.038758999999999995,0.547754,0.002457,0.500518,0.6925439999999999,0
24374,0.018451,1,0.574468,0.05764400000000001,0.49151999999999996,0.003467,0.422915,0.414912,0
14139,0.9035,0,0.21276599999999998,0.021226,0.096995,0.001367,0.06732300000000001,0.80307,0
9375,0.8678379999999999,3,0.723404,0.036328,0.500744,0.002416,0.607716,0.320175,1
3318,0.43445,2,0.382979,0.070974,0.543291,0.003467,0.422915,0.414912,1
17619,0.026547,3,0.382979,0.10622100000000001,0.536745,0.003467,0.422915,0.414912,1
37793,0.867749,1,0.978723,0.028612000000000002,0.421749,0.001678,0.381409,0.663158,1
36333,0.903323,3,0.085106,0.041161,0.293216,0.002744,0.358622,0.5890350000000001,0
152,0.455776,5,0.9574469999999999,0.06803200000000001,0.618715,0.004807,0.40678400000000003,0.32105300000000003,1
9928,0.45573199999999997,4,0.021277,0.037198,0.531985,0.002306,0.432936,0.727193,0
16228,0.005442,6,0.085106,0.054612,0.217346,0.003467,0.422915,0.414912,0
25102,0.438742,2,0.446809,0.055512,0.527075,0.003467,0.422915,0.414912,0
865,0.87151,3,0.9574469999999999,0.029542000000000002,0.45551899999999995,0.001674,0.330399,0.919737,0
15439,0.0006190000000000001,1,0.87234,0.10522999999999999,0.541506,0.003467,0.422915,0.414912,0
17333,0.880713,0,0.382979,0.033444999999999996,0.303927,0.001066,0.195495,0.794298,0
24214,0.46099700000000005,5,0.255319,0.030473,0.381285,0.002046,0.285862,0.555702,0
15636,0.87651,2,0.9574469999999999,0.028522000000000002,0.440345,0.0008210000000000001,0.275764,0.7087720000000001,1
2410,0.014025999999999999,5,0.12766,0.041101,0.260339,0.003467,0.422915,0.414912,0
227,0.911199,0,0.893617,0.044254,0.374145,0.002879,0.300363,0.704825,1
11485,0.018229,3,0.6382979999999999,0.046866000000000005,0.486314,0.003467,0.422915,0.414912,0
12507,0.46966899999999995,6,0.276596,0.042662,0.307944,0.002858,0.280425,0.592544,0
5072,0.022078999999999998,6,0.829787,0.074517,0.339185,0.003467,0.422915,0.414912,1
4311,0.425733,2,0.021277,0.056083,0.280869,0.003467,0.422915,0.414912,0
2165,0.009203,0,0.42553199999999997,0.043203,0.735793,0.003467,0.422915,0.414912,0
18664,0.438166,3,0.510638,0.08196200000000001,0.489438,0.003467,0.422915,0.414912,1
7352,0.01376,6,0.659574,0.072175,0.316126,0.003467,0.422915,0.414912,1
9317,0.876466,1,0.446809,0.030983999999999998,0.5816720000000001,0.001971,0.490937,0.705702,1
28704,0.903588,2,0.893617,0.037889,0.394377,0.0025280000000000003,0.334801,0.48289499999999996,0
35205,0.460909,3,0.06383,0.054340999999999993,0.408063,0.0037159999999999997,0.39565,0.35131599999999996,0
15620,0.43378599999999995,1,0.87234,0.046535,0.365367,0.003467,0.422915,0.414912,0
27651,0.8717309999999999,1,0.085106,0.022637,0.122583,0.0008410000000000001,0.24339699999999997,0.8425440000000001,0
24800,0.8892969999999999,6,0.382979,0.040591,0.520976,0.002009,0.373382,0.57193,1
36341,0.912438,0,0.978723,0.046836,0.30987800000000004,0.003105,0.34334499999999996,0.561842,1
7570,0.438609,6,0.23404299999999997,0.048337,0.08553999999999999,0.003467,0.422915,0.414912,0
9817,0.42913999999999997,3,0.361702,0.09316100000000001,0.5633739999999999,0.003467,0.422915,0.414912,1
24449,0.474271,5,0.19148900000000002,0.019575,0.035555,0.001294,0.038063,0.8842110000000001,0
